genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
experimental hip hop,0.3799888148148149,0.6284092592592594,226169.77037037036,0.6199537037037036,0.2019240468888889,0.1926805555555556,-6.647177777777777,0.21589333333333333,116.4583037037037,0.422512962962963,44.788888888888884,11,0
experimental house,0.00153,0.84,432000.0,0.802,0.642,0.261,-8.414,0.135,122.548,0.377,1.0,7,1
experimental indie rock,0.16399999999999998,0.586,169533.0,0.862,0.000126,0.129,-5.041,0.0466,147.704,0.736,37.0,5,1
experimental jazz,0.000366,0.695,303750.0,0.984,0.807,0.535,-7.171,0.0393,128.009,0.636,12.0,3,0
experimental pop,0.3329088182330369,0.5797309087737659,232078.05082853656,0.5737972510029653,0.33304342375405543,0.20779433542647832,-9.886368062096633,0.059012914704343285,122.11472824001396,0.4976038513867084,42.51060526774812,9,1
experimental rock,0.27480406787517647,0.464907046480499,232180.46636881953,0.6161734599297574,0.3270261328354017,0.23408436192949766,-10.788346497129947,0.07054558742263484,120.54471058676475,0.46848523524711244,31.204948546026127,7,1
experimental vocal,0.6742863694358975,0.5682071794871796,329266.3169230769,0.28394425641025645,0.38836914182564103,0.12000958974358975,-17.476588205128206,0.04363882051282051,105.41076205128206,0.3586468717948718,43.25948717948718,6,1
fado,0.8081520408163266,0.5268418367346938,183709.8173469388,0.3186541836734694,0.09773885623469385,0.18031010204081635,-9.176444897959184,0.0420719387755102,108.41359285714285,0.5214295918367347,24.218367346938773,5,1
fake,0.145,0.759,229616.0,0.464,0.908,0.108,-12.308,0.112,92.001,0.342,0.0,0,1
family gospel,0.419535,0.45649999999999996,267120.25,0.5445,5.5e-07,0.40445,-8.3795,0.08915000000000001,126.4375,0.35375,23.25,7,1
faroese pop,0.168,0.384,165303.0,0.484,0.0429,0.196,-7.436,0.0312,134.834,0.247,4.0,6,1
fast melodic punk,0.0009163000000000001,0.46349999999999997,146543.25,0.9085,0.000703895,0.22125,-3.8237499999999995,0.08539999999999999,110.23025000000001,0.5025,0.5,6,0
fidget house,0.015245600000000002,0.6277666666666666,236860.86666666664,0.7468333333333332,0.16496280000000002,0.18696666666666667,-5.9902999999999995,0.10212333333333334,146.30766666666668,0.6248,43.2,11,0
filmi,0.6298104249288774,0.5749957008872011,263387.610382595,0.47761929450301044,0.1703183093593497,0.19420972856846103,-10.859740443781739,0.08843193355981877,109.15615466368315,0.6298675079754452,19.554121194044846,7,1
filter house,0.132046897140717,0.6470923649010165,282207.94390048156,0.7728997110754412,0.329570119387908,0.22247766880684858,-6.759875960406633,0.07739621134296415,127.29444487426431,0.48185577100053517,36.144836811128954,6,0
filthstep,0.008661949999999998,0.48175,253833.5,0.8348749999999999,0.143405625,0.30062500000000003,-4.6635,0.049475,125.06100000000002,0.308,13.625,7,1
final fantasy,0.4323954316000001,0.40104,217524.84,0.4917160000000001,0.7041719999999998,0.17991999999999994,-12.60716,0.04282400000000002,134.80123999999998,0.3718799999999999,39.84,9,1
fingerstyle,0.8376533465201468,0.4385456175824175,223917.35843809525,0.18466830139194138,0.7809172907692309,0.10461943252747256,-19.132035627838828,0.046822685860805846,118.69286773626371,0.2923592193406594,30.78562051282051,6,1
finnish alternative rock,0.000109,0.6,257920.0,0.7959999999999999,5.2e-05,0.484,-4.481,0.0275,105.991,0.75,69.0,2,1
finnish black metal,0.08580372349999997,0.3751,224262.7,0.9378,0.5640025,0.2895500000000001,-5.42995,0.08135500000000001,120.77435,0.402285,1.65,0,1
finnish classical,0.46436116666666666,0.40158083333333333,315443.1666666666,0.5421526666666667,0.7910583333333332,0.25049,-11.205158333333333,0.09751083333333332,130.78241666666665,0.07899833333333334,2.6166666666666667,0,1
finnish contemporary classical,0.9640394736842104,0.24538157894736845,198476.01315789475,0.10021500000000003,0.5849078947368421,0.15534342105263158,-23.545605263157896,0.04308026315789474,96.57202631578949,0.0902763157894737,3.1184210526315788,2,1
finnish death metal,0.0003290240909090909,0.375409090909091,245069.72727272724,0.9098181818181821,0.32557727272727277,0.21495454545454545,-3.915454545454546,0.05827727272727273,130.54949999999997,0.45672727272727276,25.5,2,0
finnish doom metal,0.08580372349999997,0.3751,224262.7,0.9378,0.5640025,0.2895500000000001,-5.42995,0.08135500000000001,120.77435,0.402285,1.65,0,1
finnish edm,0.03722086060278611,0.5711357087357087,220834.38334443333,0.8113732878232879,0.63137651503663,0.27177078810078803,-7.909040903540903,0.08784821622821623,119.29556338661338,0.35210112554112555,22.345382395382394,7,0
finnish electro,0.000233,0.6829999999999999,356702.0,0.382,0.8959999999999999,0.11,-16.412,0.0437,116.95,0.657,0.0,8,1
finnish hard rock,0.010816666666666669,0.4516666666666667,226577.66666666663,0.8109999999999999,0.0082105,0.18746666666666667,-9.586666666666668,0.04996666666666666,128.43699999999998,0.6789999999999999,34.0,4,1
finnish melodeath,0.0002673493939393939,0.4052727272727274,272113.1515151515,0.9315454545454548,0.2723848484848485,0.43596969696969695,-4.569303030303032,0.05741818181818182,119.53099999999999,0.35648484848484846,18.0,2,0
finnish metal,0.08463518528571429,0.3801714285714286,267900.0392857143,0.8047964285714286,0.3209846228571428,0.47685714285714276,-6.8952857142857145,0.055833214285714285,122.370975,0.2916507142857143,18.94642857142857,5,0
finnish power metal,0.022536076031746035,0.3893968253968254,293626.8571428571,0.8691746031746032,0.0476801492063492,0.41135079365079363,-5.343365079365079,0.09005396825396826,136.35855555555554,0.20798730158730164,22.730158730158724,7,0
finnish soul,0.0844,0.677,353467.0,0.727,0.0118,0.0724,-12.849,0.0388,124.174,0.765,39.0,2,1
firenze indie,0.012322500000000002,0.388,245836.75,0.8410000000000001,0.007452500000000002,0.17725000000000002,-4.8580000000000005,0.06559999999999999,155.17575,0.5895,6.75,11,1
flamenco,0.5697274275362318,0.5816878260869565,254665.13489130433,0.6677547463768116,0.3610709823217392,0.17326227898550722,-9.52209257246377,0.06219605434782608,112.93507666666667,0.7223835869565218,32.20655797101449,7,1
flamenco fusion,0.000275,0.599,512950.0,0.966,0.84,0.0827,-5.909,0.0645,133.034,0.647,0.0,1,1
flamenco guitar,0.7253408051378445,0.5758786445279866,251109.60342000832,0.5785615549289892,0.6667973481620719,0.17008789734753552,-12.354797133458646,0.04604427788220552,113.96665630743524,0.6244612416457812,35.26013471177944,7,0
flick hop,0.884,0.223,216507.0,0.0336,1.09e-05,0.0856,-24.655,0.0291,86.79799999999999,0.298,14.0,0,1
flint hip hop,0.057325,0.7567333333333334,276018.4833333333,0.6718666666666666,5.5e-06,0.3243666666666667,-9.20155,0.23235,101.84656666666666,0.6182833333333333,44.516666666666666,0,1
float house,0.24245275,0.65445,474209.2,0.6487999999999999,0.81395,0.13904,-10.708649999999999,0.05959000000000001,125.4441,0.27793,11.5,10,0
florida death metal,0.0003407795,0.282275,258575.13333333333,0.9618166666666665,0.23139866666666667,0.24081666666666668,-6.785808333333333,0.11790416666666666,131.00070833333336,0.17978916666666667,37.583333333333336,11,1
florida rap,0.11094259031434574,0.7745577100646354,189270.55478667206,0.6341415204094324,0.01010111204263405,0.1843169772278494,-7.642553643421446,0.2407729126696698,121.03849157060733,0.4229722076213203,63.36960810595348,0,0
fo jing,0.6716,0.33180000000000004,244640.0,0.3442,8.652000000000001e-06,0.204,-10.1696,0.0345,104.6756,0.276,36.2,11,0
focus,0.4495483994522868,0.5170731225296442,241934.96950875214,0.4481454432523998,0.5440613003105589,0.21448836815358555,-14.909278938452848,0.055786589497459065,117.02920440429136,0.2667405985319029,28.984189723320156,1,1
focus beats,0.49490843749999996,0.6407395833333333,209314.14583333334,0.4728708333333333,0.4541802083333334,0.18374375000000004,-9.839177083333333,0.07088541666666667,114.20860416666666,0.38886458333333335,29.885416666666668,0,1
focus trance,0.07349521055555555,0.6793499999999999,425938.94333333336,0.7998566666666667,0.7726661933333332,0.1792918888888889,-8.573094444444445,0.05418711111111111,122.00529444444443,0.392501111111111,5.9111111111111105,10,0
folclor afrocolombiano,0.4552083333333333,0.6705833333333333,229416.75,0.68625,0.01030939,0.29788125,-7.561291666666666,0.09734791666666666,140.37995833333332,0.8830833333333333,39.4375,3,0
folclor colombiano,0.3040583333333334,0.7707916666666664,225023.125,0.5844166666666667,0.00461319,0.10769583333333337,-8.001291666666667,0.10777499999999997,110.15183333333334,0.9282499999999996,44.25,0,1
folclore extremeno,0.8805999999999999,0.6437999999999999,134873.6,0.4422,0.0007047399999999999,0.25134,-8.4908,0.11756,107.3548,0.7074,0.2,5,1
folclore jujeno,0.883,0.5773333333333333,211035.66666666663,0.3840000000000001,0.03233733333333333,0.17626666666666665,-9.879333333333333,0.1399,122.59466666666664,0.5053333333333333,40.0,6,0
folclore navarra,0.93,0.419,186440.0,0.183,6.28e-06,0.04,-14.964,0.0496,95.067,0.484,0.0,9,1
folclore salteno,0.954,0.475,186802.0,0.28300000000000003,0.0014199999999999998,0.268,-13.63,0.0389,98.849,0.481,30.0,8,0
folclore tucumano,0.4856583333333333,0.6082916666666667,287227.1666666666,0.4122916666666666,4.537500000000002e-06,0.2807666666666667,-10.053625,0.1698375,123.30945833333334,0.4424166666666667,39.95833333333333,1,1
folk,0.5202843760109122,0.5407788749197404,228737.57459437265,0.42395322642089983,0.05327746957549857,0.18226498311743353,-12.324594594445225,0.050912664082672913,118.85138393685607,0.5155727085991231,33.75187029438103,7,1
folk metal,0.0010096807142857143,0.36878571428571433,271049.64285714284,0.9083571428571429,0.14207822857142857,0.5437142857142857,-4.921785714285714,0.08230000000000001,137.5915714285714,0.33799999999999997,17.5,7,1
folk punk,0.3228158673162775,0.4687145093113587,197954.64085862352,0.6190786489679294,0.05744078857961922,0.21887397301375677,-8.498481801924292,0.09427863211408141,124.06714922936797,0.48349016519909516,40.413519987345495,0,1
folk rock,0.4112885861018213,0.5356774909511943,221906.55366670372,0.5105199990667173,0.05644466348385656,0.1944924091456562,-11.3024655267798,0.05077955063074317,119.48524823631013,0.5945633954232551,33.03821636867121,7,1
folk rock italiano,0.7269389610389609,0.5671963203463204,216762.73787878788,0.4617597402597403,0.003254209158008658,0.14457119047619044,-11.904189393939394,0.09716344155844157,123.29455606060606,0.6156043290043289,43.79199134199134,2,1
folk-pop,0.3584624678831844,0.5705305726301444,207135.54961083387,0.5478922883386166,0.10660625588636174,0.16284005163475174,-8.837913304579274,0.05336099040834047,117.05257614123262,0.4547771843143936,53.13463720422106,7,1
folklore argentino,0.6232738095238096,0.5464642857142857,242784.90476190476,0.3349404761904763,0.004824631190476189,0.2415095238095238,-11.964988095238095,0.08937261904761905,107.72008333333333,0.41569047619047617,42.226190476190474,8,1
folklore boliviano,0.5099999999999999,0.6533333333333334,274048.0,0.7076666666666666,3.364e-05,0.12906666666666666,-10.515,0.10586666666666666,136.189,0.68,47.0,10,0
folklore chileno,0.9416666666666668,0.5534444444444443,167253.33333333334,0.27377777777777773,0.3455914111111111,0.1127777777777778,-12.556111111111113,0.05263333333333334,105.83955555555553,0.3901111111111111,5.333333333333333,5,1
folklore ecuatoriano,0.8796047619047619,0.603542857142857,182842.4238095238,0.2805476190476191,0.3574159446666667,0.19613809523809525,-14.206538095238095,0.06636000000000002,132.50567619047618,0.6597761904761905,22.80952380952381,8,0
folklore peruano,0.39569144482758617,0.5585057471264366,234316.32183908045,0.8569425287356321,0.08297194137931035,0.20252298850574715,-6.635988505747125,0.0797735632183908,126.03917241379311,0.617632183908046,41.5287356321839,2,1
folklore quebecois,0.9195,0.685,97846.5,0.14250000000000002,0.0,0.07635,-18.748,0.545,92.9295,0.7405,16.5,3,1
folklore venezolano,0.638,0.5836666666666667,201579.33333333334,0.6406666666666667,8.5e-06,0.215,-8.199333333333334,0.04813333333333333,108.508,0.8906666666666666,34.0,4,1
folkmusik,0.6529666666666666,0.5219166666666667,219316.94166666665,0.29903499999999994,0.16333981066666667,0.18851666666666667,-13.873716666666667,0.07502,116.01213333333332,0.472675,25.183333333333334,7,1
folktronica,0.3152286666666667,0.5696333333333333,253501.7333333333,0.6453,0.4329126666666666,0.33174666666666663,-8.275033333333335,0.03743,119.60993333333333,0.46962000000000004,42.5,9,1
footwork,0.02726191,0.7121999999999999,227651.0,0.6887999999999999,0.5984,0.1754,-7.212000000000001,0.1135,146.3298,0.29100000000000004,13.0,5,1
forro,0.7803166666666668,0.6412,169512.69999999998,0.5551833333333334,0.004944564333333333,0.2520233333333333,-10.563583333333334,0.08171833333333334,98.43823333333334,0.7419666666666666,13.166666666666666,4,1
forro tradicional,0.700775,0.6739,161789.05,0.737375,8.786500000000001e-06,0.277335,-8.140075,0.058597500000000004,101.32145,0.90385,17.45,2,1
fort worth indie,0.212455,0.5005,212520.0,0.851,0.000268,0.441,-8.189499999999999,0.0663,121.7415,0.21200000000000002,54.5,10,1
fourth world,0.6962882016519708,0.34742741165659696,383466.58389221283,0.2929108334322477,0.7150080706395913,0.17517586883901112,-18.673699788680956,0.04814883360288212,109.5966901398653,0.20796529301581995,32.323873695916184,2,1
franco-flemish school,0.984,0.184,135560.0,0.252,9.12e-06,0.257,-18.881,0.0385,83.206,0.054000000000000006,0.0,3,0
francoton,0.24516837606837602,0.6272094017094018,236739.43589743588,0.6632948717948719,0.0008026635897435898,0.1764786324786325,-7.540923076923078,0.07827991452991453,120.35516666666666,0.5937307692307693,54.05128205128205,5,1
frankfurt electronic,0.034081874222222225,0.7040222222222224,360437.20317460323,0.7267936507936508,0.8295174603174602,0.19541301587301588,-8.449876190476191,0.06533968253968254,128.60680952380952,0.26148190476190475,0.47619047619047616,9,0
freak folk,0.40056534645861336,0.4997336593704808,262096.3299120283,0.5288011213219466,0.26690554295343866,0.18268890207442176,-10.899798560053805,0.05018356025053475,116.53995376705501,0.4417787351476714,41.24436335188206,7,1
freakbeat,0.3006202488967193,0.4900320644297459,199782.75063158153,0.6272910982913454,0.08719021336132872,0.19713748966681652,-10.357971398612856,0.05056340606031395,122.37746768593662,0.6240317093828469,29.172282123800276,2,1
free folk,0.00961,0.639,294867.0,0.669,0.912,0.162,-7.532,0.0553,82.00399999999998,0.609,38.0,11,1
free improvisation,0.6724352333474181,0.42132680041713655,432809.08980510617,0.3730401889240545,0.3573634884675045,0.16958308006186157,-15.755982592384274,0.06145031816456185,112.37654965111919,0.41792281841874285,21.70321967948018,5,1
free jazz,0.6939564483455583,0.4391054226838892,401851.97260102874,0.3687354384445377,0.3808360454814889,0.18439908328933166,-14.920068862171709,0.06920079495592295,109.069249120019,0.43493910844772987,21.276730567984803,5,1
freestyle,0.10318026344813684,0.7163112878080525,293833.50868064386,0.7024626200379143,0.08695735788056688,0.1447465038975186,-9.90928964335229,0.060848518652915705,121.12315736510772,0.720678904167728,36.61379389129388,7,1
french baroque,0.9355269841269842,0.47155238095238083,197221.4,0.194255873015873,0.6211927815873015,0.13126444444444446,-19.329285714285717,0.04798761904761905,107.67500952380952,0.46195714285714284,10.009523809523811,8,0
french classical piano,0.9476728788136121,0.39966503187211794,249069.8989106497,0.08777360239490216,0.8578691123846246,0.13221984311543744,-27.810946906981926,0.04972400323207025,97.2912873726337,0.205751895089577,33.19063347925363,7,1
french contemporary classical,0.943,0.421,237413.0,0.155,0.5,0.18600000000000005,-19.875,0.0627,107.475,0.0708,0.0,0,1
french death metal,0.00014785166666666667,0.3319999999999999,353529.0,0.8799999999999999,0.24259,0.1854,-4.690499999999999,0.09018333333333334,102.16833333333332,0.20500000000000004,49.5,3,1
french hip hop,0.3556794285714286,0.6961428571428573,242000.14285714287,0.6189999999999999,0.2189085114285714,0.2712857142857143,-8.880285714285714,0.13555714285714288,132.87214285714285,0.5231428571428571,6.714285714285714,7,0
french indie folk,0.253,0.35300000000000004,245987.0,0.4755,0.4947,0.1235,-10.0795,0.0349,115.6765,0.1196,56.0,3,1
french indie pop,0.4134561181818182,0.706590909090909,241778.0909090909,0.5868636363636365,0.24709986863636366,0.13891363636363638,-9.691272727272727,0.0454590909090909,114.96436363636366,0.6405363636363636,47.81818181818182,11,1
